video_id,ts,tid,p_state,p_event,R,trigger
0,29154.575,37,0.000,0.000,0.000,0
0,29154.575,42,0.000,0.000,0.000,0
0,29154.643,37,0.000,0.000,0.000,0
0,29154.643,42,0.000,0.000,0.000,0
0,29154.743,37,0.000,0.000,0.000,0
0,29154.743,42,0.000,0.000,0.000,0
0,29154.811,37,0.000,0.000,0.000,0
0,29154.811,42,0.000,0.000,0.000,0
0,29154.907,37,0.000,0.000,0.000,0
0,29154.907,42,0.000,0.000,0.000,0
0,29154.975,37,0.000,0.000,0.000,0
0,29154.975,42,0.000,0.000,0.000,0
0,29155.075,37,0.000,0.000,0.000,0
0,29155.075,42,0.000,0.000,0.000,0
0,29155.143,37,0.000,0.000,0.000,0
0,29155.143,42,0.000,0.000,0.000,0
0,29155.243,37,0.000,0.000,0.000,0
0,29155.243,42,0.000,0.000,0.000,0
0,29155.343,37,0.000,0.000,0.000,0
0,29155.343,42,0.000,0.000,0.000,0
0,29155.475,37,0.000,0.000,0.000,0
0,29155.475,42,0.000,0.000,0.000,0
0,29155.575,37,0.000,0.000,0.000,0
0,29155.575,42,0.000,0.000,0.000,0
0,29155.707,37,0.000,0.000,0.000,0
0,29155.707,42,0.000,0.000,0.000,0
0,29155.839,37,0.000,0.000,0.000,0
0,29155.839,42,0.000,0.000,0.000,0
0,29155.971,37,0.000,0.000,0.000,0
0,29155.971,42,0.000,0.000,0.000,0
0,29156.071,37,0.000,0.000,0.000,0
0,29156.071,42,0.000,0.000,0.000,0
0,29156.171,37,0.000,0.000,0.000,0
0,29156.171,42,0.000,0.000,0.000,0
0,29156.271,37,0.000,0.000,0.000,0
0,29156.271,42,0.000,0.000,0.000,0
0,29156.371,37,0.000,0.000,0.000,0
0,29156.371,42,0.000,0.000,0.000,0
0,29156.439,37,0.000,0.000,0.000,0
0,29156.439,42,0.000,0.000,0.000,0
0,29156.507,37,0.000,0.000,0.000,0
0,29156.507,42,0.000,0.000,0.000,0
0,29156.603,37,0.000,0.000,0.000,0
0,29156.603,42,0.000,0.000,0.000,0
0,29156.671,37,0.000,0.000,0.000,0
0,29156.671,42,0.000,0.000,0.000,0
0,29156.771,42,0.000,0.000,0.000,0
0,29156.839,42,0.000,0.000,0.000,0
0,29157.103,42,0.000,0.000,0.000,0
0,29157.203,42,0.000,0.000,0.000,0
0,29157.271,42,0.000,0.000,0.000,0
0,29157.371,42,0.000,0.000,0.000,0
0,29157.435,42,0.000,0.000,0.000,0
0,29157.535,42,0.000,0.000,0.000,0
0,29157.603,42,0.000,0.000,0.000,0
0,29157.703,42,0.000,0.000,0.000,0
0,29157.803,42,0.000,0.000,0.000,0
0,29157.867,42,0.000,0.000,0.000,0
0,29157.967,42,0.000,0.000,0.000,0
0,29158.035,42,0.000,0.000,0.000,0
0,29158.103,42,0.000,0.000,0.000,0
0,29158.203,42,0.000,0.000,0.000,0
0,29158.299,42,0.000,0.000,0.000,0
0,29158.399,42,0.000,0.000,0.000,0
0,29158.499,42,0.000,0.000,0.000,0
0,29158.635,42,0.000,0.000,0.000,0
0,29158.735,42,0.000,0.000,0.000,0
0,29158.831,42,0.000,0.000,0.000,0
0,29158.967,42,0.000,0.000,0.000,0
0,29159.067,42,0.000,0.000,0.000,0
0,29159.167,42,0.000,0.000,0.000,0
0,29159.267,42,0.000,0.000,0.000,0
0,29159.363,42,0.000,0.000,0.000,0
0,29159.431,42,0.000,0.000,0.000,0
0,29159.431,37,0.000,0.000,0.000,0
0,29159.531,42,0.000,0.000,0.000,0
0,29159.531,37,0.000,0.000,0.000,0
0,29159.599,42,0.000,0.000,0.000,0
0,29159.599,37,0.000,0.000,0.000,0
0,29159.699,42,0.000,0.000,0.000,0
0,29159.699,37,0.000,0.000,0.000,0
0,29159.763,42,0.000,0.000,0.000,0
0,29159.763,37,0.000,0.000,0.000,0
0,29159.863,42,0.000,0.000,0.000,0
0,29159.863,37,0.000,0.000,0.000,0
0,29159.931,42,0.000,0.000,0.000,0
0,29159.931,37,0.000,0.000,0.000,0
0,29159.995,42,0.000,0.000,0.000,0
0,29159.995,37,0.000,0.000,0.000,0
0,29160.095,42,0.000,0.000,0.000,0
0,29160.095,37,0.000,0.000,0.000,0
0,29160.163,42,0.000,0.000,0.000,0
0,29160.163,37,0.000,0.000,0.000,0
0,29160.263,42,0.000,0.000,0.000,0
0,29160.263,37,0.000,0.000,0.000,0
0,29160.363,42,0.000,0.000,0.000,0
0,29160.363,37,0.000,0.000,0.000,0
0,29160.495,42,0.000,0.000,0.000,0
0,29160.495,37,0.000,0.000,0.000,0
0,29160.563,42,0.000,0.000,0.000,0
0,29160.563,37,0.000,0.000,0.000,0
0,29160.663,42,0.000,0.000,0.000,0
0,29160.663,37,0.000,0.000,0.000,0
0,29160.795,42,0.000,0.000,0.000,0
0,29160.795,37,0.000,0.000,0.000,0
0,29160.927,42,0.000,0.000,0.000,0
0,29160.927,37,0.000,0.000,0.000,0
0,29161.059,42,0.000,0.000,0.000,0
0,29161.059,37,0.000,0.000,0.000,0
0,29161.159,42,0.000,0.000,0.000,0
0,29161.159,37,0.000,0.000,0.000,0
0,29161.327,42,0.000,0.000,0.000,0
0,29161.327,37,0.000,0.000,0.000,0
0,29161.495,42,0.000,0.000,0.000,0
0,29161.495,37,0.000,0.000,0.000,0
0,29161.627,42,0.000,0.000,0.000,0
0,29161.627,37,0.000,0.000,0.000,0
0,29161.727,42,0.000,0.000,0.000,0
0,29161.727,37,0.000,0.000,0.000,0
0,29161.827,42,0.000,0.000,0.000,0
0,29161.827,37,0.000,0.000,0.000,0
0,29161.927,42,0.000,0.000,0.000,0
0,29161.927,37,0.000,0.000,0.000,0
0,29162.059,42,0.000,0.000,0.000,0
0,29162.059,37,0.000,0.000,0.000,0
0,29162.159,42,0.000,0.000,0.000,0
0,29162.159,37,0.000,0.000,0.000,0
0,29162.259,37,0.000,0.000,0.000,0
0,29162.359,37,0.000,0.000,0.000,0
0,29162.423,37,0.000,0.000,0.000,0
0,29162.491,37,0.000,0.000,0.000,0
0,29162.591,37,0.000,0.000,0.000,0
0,29163.723,37,0.000,0.000,0.000,0
0,29163.823,37,0.000,0.000,0.000,0
0,29163.887,37,0.000,0.000,0.000,0
0,29163.987,37,0.000,0.000,0.000,0
0,29164.055,37,0.000,0.000,0.000,0
0,29164.155,37,0.000,0.000,0.000,0
0,29164.219,37,0.000,0.000,0.000,0
0,29164.319,37,0.000,0.000,0.000,0
0,29164.451,37,0.000,0.000,0.000,0
0,29164.551,37,0.000,0.000,0.000,0
0,29165.615,49,0.000,0.000,0.000,0
0,29165.715,49,0.000,0.000,0.000,0
0,29165.815,49,0.000,0.000,0.000,0
0,29165.883,49,0.000,0.000,0.000,0
0,29166.247,49,0.000,0.000,0.000,0
0,29166.383,49,0.000,0.000,0.000,0
0,29166.483,49,0.000,0.000,0.000,0
0,29166.583,49,0.000,0.000,0.000,0
0,29166.647,49,0.000,0.000,0.000,0
0,29166.747,49,0.000,0.000,0.000,0
0,29166.847,49,0.000,0.000,0.000,0
0,29166.915,49,0.000,0.000,0.000,0
0,29167.015,49,0.000,0.000,0.000,0
0,29167.079,49,0.000,0.000,0.000,0
0,29167.179,49,0.000,0.000,0.000,0
0,29167.179,51,0.000,0.000,0.000,0
0,29167.311,49,0.000,0.000,0.000,0
0,29167.311,51,0.000,0.000,0.000,0
0,29167.447,49,0.000,0.000,0.000,0
0,29167.447,51,0.000,0.000,0.000,0
0,29167.547,49,0.000,0.000,0.000,0
0,29167.547,51,0.000,0.000,0.000,0
0,29167.647,49,0.000,0.000,0.000,0
0,29167.647,51,0.000,0.000,0.000,0
0,29167.779,49,0.000,0.000,0.000,0
0,29167.779,51,0.000,0.000,0.000,0
0,29167.879,49,0.000,0.000,0.000,0
0,29167.879,51,0.000,0.000,0.000,0
0,29167.979,49,0.000,0.000,0.000,0
0,29167.979,51,0.000,0.000,0.000,0
0,29168.079,49,0.000,0.000,0.000,0
0,29168.079,51,0.000,0.000,0.000,0
0,29168.211,49,0.000,0.000,0.000,0
0,29168.211,51,0.000,0.000,0.000,0
0,29168.311,49,0.000,0.000,0.000,0
0,29168.311,51,0.000,0.000,0.000,0
0,29168.379,49,0.000,0.000,0.000,0
0,29168.379,51,0.000,0.000,0.000,0
0,29168.475,49,0.000,0.000,0.000,0
0,29168.475,51,0.000,0.000,0.000,0
0,29168.575,49,0.000,0.000,0.000,0
0,29168.575,51,0.000,0.000,0.000,0
0,29168.675,49,0.000,0.000,0.000,0
0,29168.675,51,0.000,0.000,0.000,0
0,29168.743,49,0.000,0.000,0.000,0
0,29168.743,51,0.000,0.000,0.000,0
0,29168.811,49,0.000,0.000,0.000,0
0,29168.811,51,0.000,0.000,0.000,0
0,29168.911,49,0.000,0.000,0.000,0
0,29168.911,51,0.000,0.000,0.000,0
0,29168.975,49,0.000,0.000,0.000,0
0,29168.975,51,0.000,0.000,0.000,0
0,29169.075,49,0.000,0.000,0.000,0
0,29169.075,51,0.000,0.000,0.000,0
0,29169.143,49,0.000,0.000,0.000,0
0,29169.143,51,0.000,0.000,0.000,0
0,29169.243,49,0.000,0.000,0.000,0
0,29169.243,51,0.000,0.000,0.000,0
0,29169.343,49,0.000,0.000,0.000,0
0,29169.343,51,0.000,0.000,0.000,0
0,29169.407,49,0.000,0.000,0.000,0
0,29169.407,51,0.000,0.000,0.000,0
0,29169.507,49,0.000,0.000,0.000,0
0,29169.507,51,0.000,0.000,0.000,0
0,29169.607,49,0.000,0.000,0.000,0
0,29169.607,51,0.000,0.000,0.000,0
0,29169.675,49,0.000,0.000,0.000,0
0,29169.675,51,0.000,0.000,0.000,0
0,29169.775,49,0.000,0.000,0.000,0
0,29169.775,51,0.000,0.000,0.000,0
0,29169.839,49,0.000,0.000,0.000,0
0,29169.839,51,0.000,0.000,0.000,0
0,29169.939,49,0.000,0.000,0.000,0
0,29169.939,51,0.000,0.000,0.000,0
0,29170.075,49,0.000,0.000,0.000,0
0,29170.075,51,0.000,0.000,0.000,0
0,29170.207,49,0.000,0.000,0.000,0
0,29170.207,51,0.000,0.000,0.000,0
0,29170.307,49,0.000,0.000,0.000,0
0,29170.307,51,0.000,0.000,0.000,0
0,29170.439,49,0.000,0.000,0.000,0
0,29170.439,51,0.000,0.000,0.000,0
0,29170.571,49,0.000,0.000,0.000,0
0,29170.571,51,0.000,0.000,0.000,0
0,29170.671,49,0.000,0.000,0.000,0
0,29170.671,51,0.000,0.000,0.000,0
0,29170.739,49,0.000,0.000,0.000,0
0,29170.739,51,0.000,0.000,0.000,0
0,29170.839,49,0.000,0.000,0.000,0
0,29170.839,51,0.000,0.000,0.000,0
0,29170.903,49,0.000,0.000,0.000,0
0,29170.903,51,0.000,0.000,0.000,0
0,29171.003,49,0.000,0.000,0.000,0
0,29171.003,51,0.000,0.000,0.000,0
0,29171.171,49,0.000,0.000,0.000,0
0,29171.171,51,0.000,0.000,0.000,0
0,29171.271,49,0.000,0.000,0.000,0
0,29171.271,51,0.000,0.000,0.000,0
0,29171.335,49,0.000,0.000,0.000,0
0,29171.335,51,0.000,0.000,0.000,0
0,29171.435,49,0.000,0.000,0.000,0
0,29171.435,51,0.000,0.000,0.000,0
0,29171.503,49,0.000,0.000,0.000,0
0,29171.503,51,0.000,0.000,0.000,0
0,29171.603,49,0.000,0.000,0.000,0
0,29171.603,51,0.000,0.000,0.000,0
0,29171.671,49,0.000,0.000,0.000,0
0,29171.671,51,0.000,0.000,0.000,0
0,29171.771,49,0.000,0.000,0.000,0
0,29171.771,51,0.000,0.000,0.000,0
0,29171.835,49,0.000,0.000,0.000,0
0,29171.835,51,0.000,0.000,0.000,0
0,29171.903,49,0.000,0.000,0.000,0
0,29171.903,51,0.000,0.000,0.000,0
0,29172.003,49,0.000,0.000,0.000,0
0,29172.003,51,0.000,0.000,0.000,0
0,29172.103,49,0.000,0.000,0.000,0
0,29172.103,51,0.000,0.000,0.000,0
0,29172.167,49,0.000,0.000,0.000,0
0,29172.167,51,0.000,0.000,0.000,0
0,29172.267,49,0.000,0.000,0.000,0
0,29172.267,51,0.000,0.000,0.000,0
0,29172.335,49,0.000,0.000,0.000,0
0,29172.335,51,0.000,0.000,0.000,0
0,29172.435,49,0.000,0.000,0.000,0
0,29172.435,51,0.000,0.000,0.000,0
0,29172.499,49,0.000,0.000,0.000,0
0,29172.499,51,0.000,0.000,0.000,0
0,29172.567,49,0.000,0.000,0.000,0
0,29172.567,51,0.000,0.000,0.000,0
0,29172.667,49,0.000,0.000,0.000,0
0,29172.667,51,0.000,0.000,0.000,0
0,29172.735,49,0.000,0.000,0.000,0
0,29172.735,51,0.000,0.000,0.000,0
0,29172.835,49,0.000,0.000,0.000,0
0,29172.835,51,0.000,0.000,0.000,0
0,29172.899,49,0.000,0.000,0.000,0
0,29172.899,51,0.000,0.000,0.000,0
0,29172.999,49,0.000,0.000,0.000,0
0,29172.999,51,0.000,0.000,0.000,0
0,29173.067,49,0.000,0.000,0.000,0
0,29173.067,51,0.000,0.000,0.000,0
0,29173.131,49,0.000,0.000,0.000,0
0,29173.131,51,0.000,0.000,0.000,0
0,29173.231,49,0.000,0.000,0.000,0
0,29173.231,51,0.000,0.000,0.000,0
0,29173.331,49,0.000,0.000,0.000,0
0,29173.331,51,0.000,0.000,0.000,0
0,29173.467,49,0.000,0.000,0.000,0
0,29173.467,51,0.000,0.000,0.000,0
0,29173.563,49,0.000,0.000,0.000,0
0,29173.563,51,0.000,0.000,0.000,0
0,29173.699,49,0.000,0.000,0.000,0
0,29173.699,51,0.000,0.000,0.000,0
0,29173.799,49,0.000,0.000,0.000,0
0,29173.799,51,0.000,0.000,0.000,0
0,29173.931,49,0.000,0.000,0.000,0
0,29173.931,51,0.000,0.000,0.000,0
0,29174.031,49,0.000,0.000,0.000,0
0,29174.031,51,0.000,0.000,0.000,0
0,29174.163,49,0.000,0.000,0.000,0
0,29174.163,51,0.000,0.000,0.000,0
0,29174.263,49,0.000,0.000,0.000,0
0,29174.263,51,0.000,0.000,0.000,0
0,29174.363,49,0.000,0.000,0.000,0
0,29174.363,51,0.000,0.000,0.000,0
0,29174.463,49,0.000,0.000,0.000,0
0,29174.463,51,0.000,0.000,0.000,0
0,29174.595,49,0.000,0.000,0.000,0
0,29174.595,51,0.000,0.000,0.000,0
0,29174.663,49,0.000,0.000,0.000,0
0,29174.663,51,0.000,0.000,0.000,0
0,29174.763,49,0.000,0.000,0.000,0
0,29174.763,51,0.000,0.000,0.000,0
0,29174.863,49,0.000,0.000,0.000,0
0,29174.863,51,0.000,0.000,0.000,0
0,29174.995,49,0.000,0.000,0.000,0
0,29174.995,51,0.000,0.000,0.000,0
0,29175.063,49,0.000,0.000,0.000,0
0,29175.063,51,0.000,0.000,0.000,0
0,29175.163,49,0.000,0.000,0.000,0
0,29175.163,51,0.000,0.000,0.000,0
0,29175.227,49,0.000,0.000,0.000,0
0,29175.227,51,0.000,0.000,0.000,0
0,29175.327,49,0.000,0.000,0.000,0
0,29175.327,51,0.000,0.000,0.000,0
0,29175.395,49,0.000,0.000,0.000,0
0,29175.395,51,0.000,0.000,0.000,0
0,29175.495,49,0.000,0.000,0.000,0
0,29175.495,51,0.000,0.000,0.000,0
0,29175.559,49,0.000,0.000,0.000,0
0,29175.559,51,0.000,0.000,0.000,0
0,29175.659,49,0.000,0.000,0.000,0
0,29175.659,51,0.000,0.000,0.000,0
0,29175.727,49,0.000,0.000,0.000,0
0,29175.727,51,0.000,0.000,0.000,0
0,29175.791,49,0.000,0.000,0.000,0
0,29175.891,49,0.000,0.000,0.000,0
0,29175.959,49,0.000,0.000,0.000,0
0,29176.059,49,0.000,0.000,0.000,0
0,29176.127,49,0.000,0.000,0.000,0
0,29176.227,49,0.000,0.000,0.000,0
0,29176.327,49,0.000,0.000,0.000,0
0,29176.423,49,0.000,0.000,0.000,0
0,29176.523,49,0.000,0.000,0.000,0
0,29176.659,49,0.000,0.000,0.000,0
0,29176.759,49,0.000,0.000,0.000,0
0,29176.891,49,0.000,0.000,0.000,0
0,29177.023,49,0.000,0.000,0.000,0
0,29177.123,49,0.000,0.000,0.000,0
0,29177.255,49,0.000,0.000,0.000,0
0,29177.323,49,0.000,0.000,0.000,0
0,29177.423,49,0.000,0.000,0.000,0
0,29177.487,49,0.000,0.000,0.000,0
0,29177.587,49,0.000,0.000,0.000,0
0,29177.655,49,0.000,0.000,0.000,0
0,29177.755,49,0.000,0.000,0.000,0
0,29177.823,49,0.000,0.000,0.000,0
0,29177.923,49,0.000,0.000,0.000,0
0,29178.019,49,0.000,0.000,0.000,0
0,29178.087,49,0.000,0.000,0.000,0
0,29178.187,49,0.000,0.000,0.000,0
0,29178.255,49,0.000,0.000,0.000,0
0,29178.355,49,0.000,0.000,0.000,0
0,29178.419,49,0.000,0.000,0.000,0
0,29178.519,49,0.000,0.000,0.000,0
0,29178.587,49,0.000,0.000,0.000,0
0,29178.687,49,0.000,0.000,0.000,0
0,29178.751,49,0.000,0.000,0.000,0
0,29178.851,49,0.000,0.000,0.000,0
0,29178.919,49,0.000,0.000,0.000,0
0,29178.987,49,0.000,0.000,0.000,0
0,29179.087,49,0.000,0.000,0.000,0
0,29179.151,49,0.000,0.000,0.000,0
0,29179.251,49,0.000,0.000,0.000,0
0,29179.419,49,0.000,0.000,0.000,0
0,29179.551,49,0.000,0.000,0.000,0
0,29179.683,49,0.000,0.000,0.000,0
0,29179.783,49,0.000,0.000,0.000,0
0,29179.915,49,0.000,0.000,0.000,0
0,29180.015,49,0.000,0.000,0.000,0
0,29180.115,49,0.000,0.000,0.000,0
0,29185.171,58,0.000,0.000,0.000,0
0,29185.239,58,0.000,0.000,0.000,0
0,29185.371,58,0.000,0.000,0.000,0
0,29185.471,58,0.000,0.000,0.000,0
0,29185.571,58,0.000,0.000,0.000,0
0,29185.571,59,0.000,0.000,0.000,0
0,29185.671,58,0.000,0.000,0.000,0
0,29185.671,59,0.000,0.000,0.000,0
0,29185.803,58,0.000,0.000,0.000,0
0,29185.803,59,0.000,0.000,0.000,0
0,29185.903,58,0.000,0.000,0.000,0
0,29185.903,59,0.000,0.000,0.000,0
0,29186.003,58,0.000,0.000,0.000,0
0,29186.003,59,0.000,0.000,0.000,0
0,29186.135,58,0.000,0.000,0.000,0
0,29186.135,59,0.000,0.000,0.000,0
0,29186.235,59,0.000,0.000,0.000,0
0,29186.335,59,0.000,0.000,0.000,0
0,29186.403,59,0.000,0.000,0.000,0
0,29186.503,59,0.000,0.000,0.000,0
0,29186.567,59,0.000,0.000,0.000,0
0,29186.799,62,0.000,0.000,0.000,0
0,29186.867,62,0.000,0.000,0.000,0
0,29186.967,63,0.000,0.000,0.000,0
0,29186.967,64,0.000,0.000,0.000,0
0,29187.035,63,0.000,0.000,0.000,0
0,29187.035,64,0.000,0.000,0.000,0
0,29187.131,63,0.000,0.000,0.000,0
0,29187.199,63,0.000,0.000,0.000,0
0,29187.331,63,0.000,0.000,0.000,0
0,29187.399,63,0.000,0.000,0.000,0
0,29187.467,59,0.000,0.000,0.000,0
0,29198.076,68,0.000,0.000,0.000,0
0,29198.176,68,0.000,0.000,0.000,0
0,29198.276,68,0.000,0.000,0.000,0
0,29198.376,68,0.000,0.000,0.000,0
0,29198.540,68,0.000,0.000,0.000,0
0,29198.608,68,0.000,0.000,0.000,0
0,29198.708,68,0.000,0.000,0.000,0
0,29198.708,70,0.000,0.000,0.000,0
0,29198.708,71,0.000,0.000,0.000,0
0,29198.772,68,0.000,0.000,0.000,0
0,29198.772,70,0.000,0.000,0.000,0
0,29198.772,71,0.000,0.000,0.000,0
0,29198.872,68,0.000,0.000,0.000,0
0,29198.872,70,0.000,0.000,0.000,0
0,29198.872,71,0.000,0.000,0.000,0
0,29198.940,68,0.000,0.000,0.000,0
0,29198.940,70,0.000,0.000,0.000,0
0,29198.940,71,0.000,0.000,0.000,0
0,29199.040,68,0.000,0.000,0.000,0
0,29199.040,70,0.000,0.000,0.000,0
0,29199.040,72,0.000,0.000,0.000,0
0,29199.104,68,0.000,0.000,0.000,0
0,29199.104,70,0.000,0.000,0.000,0
0,29199.104,72,0.000,0.000,0.000,0
0,29199.172,68,0.000,0.000,0.000,0
0,29199.172,70,0.000,0.000,0.000,0
0,29199.272,68,0.000,0.000,0.000,0
0,29199.272,70,0.000,0.000,0.000,0
0,29199.340,68,0.000,0.000,0.000,0
0,29199.340,70,0.000,0.000,0.000,0
0,29199.440,68,0.000,0.000,0.000,0
0,29199.440,70,0.000,0.000,0.000,0
0,29199.504,68,0.000,0.000,0.000,0
0,29199.504,70,0.000,0.000,0.000,0
0,29199.572,68,0.000,0.000,0.000,0
0,29199.572,70,0.000,0.000,0.000,0
0,29199.672,68,0.000,0.000,0.000,0
0,29199.672,70,0.000,0.000,0.000,0
0,29199.736,68,0.000,0.000,0.000,0
0,29199.736,70,0.000,0.000,0.000,0
0,29199.836,68,0.000,0.000,0.000,0
0,29199.836,70,0.000,0.000,0.000,0
0,29199.904,68,0.000,0.000,0.000,0
0,29199.904,70,0.000,0.000,0.000,0
0,29199.972,68,0.000,0.000,0.000,0
0,29199.972,70,0.000,0.000,0.000,0
0,29200.072,68,0.000,0.000,0.000,0
0,29200.072,70,0.000,0.000,0.000,0
0,29200.168,68,0.000,0.000,0.000,0
0,29200.168,70,0.000,0.000,0.000,0
0,29200.268,68,0.000,0.000,0.000,0
0,29200.268,70,0.000,0.000,0.000,0
0,29200.368,68,0.000,0.000,0.000,0
0,29200.368,70,0.000,0.000,0.000,0
0,29200.504,68,0.000,0.000,0.000,0
0,29200.504,70,0.000,0.000,0.000,0
0,29200.604,68,0.000,0.000,0.000,0
0,29200.604,70,0.000,0.000,0.000,0
0,29200.736,68,0.000,0.000,0.000,0
0,29200.736,70,0.000,0.000,0.000,0
0,29200.836,68,0.000,0.000,0.000,0
0,29200.836,70,0.000,0.000,0.000,0
0,29200.968,68,0.000,0.000,0.000,0
0,29200.968,70,0.000,0.000,0.000,0
0,29201.068,68,0.000,0.000,0.000,0
0,29201.068,70,0.000,0.000,0.000,0
0,29201.200,68,0.000,0.000,0.000,0
0,29201.200,70,0.000,0.000,0.000,0
0,29201.200,75,0.000,0.000,0.000,0
0,29201.300,68,0.000,0.000,0.000,0
0,29201.300,70,0.000,0.000,0.000,0
0,29201.368,68,0.000,0.000,0.000,0
0,29201.368,70,0.000,0.000,0.000,0
0,29201.368,75,0.000,0.000,0.000,0
0,29201.432,70,0.000,0.000,0.000,0
0,29201.432,75,0.000,0.000,0.000,0
0,29201.532,70,0.000,0.000,0.000,0
0,29201.532,75,0.000,0.000,0.000,0
0,29201.600,70,0.000,0.000,0.000,0
0,29201.600,75,0.000,0.000,0.000,0
0,29201.600,68,0.000,0.000,0.000,0
0,29201.700,70,0.000,0.000,0.000,0
0,29201.700,75,0.000,0.000,0.000,0
0,29201.768,70,0.000,0.000,0.000,0
0,29201.768,75,0.000,0.000,0.000,0
0,29201.864,70,0.000,0.000,0.000,0
0,29201.864,75,0.000,0.000,0.000,0
0,29201.932,70,0.000,0.000,0.000,0
0,29201.932,75,0.000,0.000,0.000,0
0,29202.000,70,0.000,0.000,0.000,0
0,29202.000,75,0.000,0.000,0.000,0
0,29202.100,70,0.000,0.000,0.000,0
0,29202.100,75,0.000,0.000,0.000,0
0,29202.164,70,0.000,0.000,0.000,0
0,29202.164,75,0.000,0.000,0.000,0
0,29202.232,70,0.000,0.000,0.000,0
0,29202.232,75,0.000,0.000,0.000,0
0,29202.232,68,0.000,0.000,0.000,0
0,29202.332,70,0.000,0.000,0.000,0
0,29202.332,75,0.000,0.000,0.000,0
0,29202.332,68,0.000,0.000,0.000,0
0,29202.396,70,0.000,0.000,0.000,0
0,29202.396,75,0.000,0.000,0.000,0
0,29202.396,68,0.000,0.000,0.000,0
0,29202.496,70,0.000,0.000,0.000,0
0,29202.496,75,0.000,0.000,0.000,0
0,29202.496,68,0.000,0.000,0.000,0
0,29202.564,70,0.000,0.000,0.000,0
0,29202.564,75,0.000,0.000,0.000,0
0,29202.564,68,0.000,0.000,0.000,0
0,29202.564,78,0.000,0.000,0.000,0
0,29202.632,70,0.000,0.000,0.000,0
0,29202.632,75,0.000,0.000,0.000,0
0,29202.632,68,0.000,0.000,0.000,0
0,29202.632,78,0.000,0.000,0.000,0
0,29202.732,70,0.000,0.000,0.000,0
0,29202.732,75,0.000,0.000,0.000,0
0,29202.732,68,0.000,0.000,0.000,0
0,29202.732,78,0.000,0.000,0.000,0
0,29202.796,70,0.000,0.000,0.000,0
0,29202.796,75,0.000,0.000,0.000,0
0,29202.796,68,0.000,0.000,0.000,0
0,29202.796,78,0.000,0.000,0.000,0
0,29202.864,70,0.000,0.000,0.000,0
0,29202.864,75,0.000,0.000,0.000,0
0,29202.864,68,0.000,0.000,0.000,0
0,29202.864,78,0.000,0.000,0.000,0
0,29202.964,70,0.000,0.000,0.000,0
0,29202.964,75,0.000,0.000,0.000,0
0,29202.964,68,0.000,0.000,0.000,0
0,29202.964,78,0.000,0.000,0.000,0
0,29203.028,70,0.000,0.000,0.000,0
0,29203.028,75,0.000,0.000,0.000,0
0,29203.028,68,0.000,0.000,0.000,0
0,29203.028,78,0.000,0.000,0.000,0
0,29203.096,70,0.000,0.000,0.000,0
0,29203.096,75,0.000,0.000,0.000,0
0,29203.096,68,0.000,0.000,0.000,0
0,29203.196,70,0.000,0.000,0.000,0
0,29203.196,75,0.000,0.000,0.000,0
0,29203.196,68,0.000,0.000,0.000,0
0,29203.296,70,0.000,0.000,0.000,0
0,29203.296,75,0.000,0.000,0.000,0
0,29203.296,68,0.000,0.000,0.000,0
0,29203.396,70,0.000,0.000,0.000,0
0,29203.396,75,0.000,0.000,0.000,0
0,29203.396,68,0.000,0.000,0.000,0
0,29203.496,70,0.000,0.000,0.000,0
0,29203.496,75,0.000,0.000,0.000,0
0,29203.496,68,0.000,0.000,0.000,0
0,29203.628,70,0.000,0.000,0.000,0
0,29203.628,75,0.000,0.000,0.000,0
0,29203.628,68,0.000,0.000,0.000,0
0,29203.728,70,0.000,0.000,0.000,0
0,29203.728,75,0.000,0.000,0.000,0
0,29203.728,68,0.000,0.000,0.000,0
0,29203.860,70,0.000,0.000,0.000,0
0,29203.860,75,0.000,0.000,0.000,0
0,29203.860,68,0.000,0.000,0.000,0
0,29203.960,70,0.000,0.000,0.000,0
0,29203.960,68,0.000,0.000,0.000,0
0,29204.092,70,0.000,0.000,0.000,0
0,29204.092,68,0.000,0.000,0.000,0
0,29204.092,75,0.000,0.000,0.000,0
0,29204.228,70,0.000,0.000,0.000,0
0,29204.228,68,0.000,0.000,0.000,0
0,29204.228,75,0.000,0.000,0.000,0
0,29204.292,70,0.000,0.000,0.000,0
0,29204.292,68,0.000,0.000,0.000,0
0,29204.292,75,0.000,0.000,0.000,0
0,29204.392,70,0.000,0.000,0.000,0
0,29204.392,68,0.000,0.000,0.000,0
0,29204.392,75,0.000,0.000,0.000,0
0,29204.460,70,0.000,0.000,0.000,0
0,29204.460,68,0.000,0.000,0.000,0
0,29204.460,75,0.000,0.000,0.000,0
0,29204.528,70,0.000,0.000,0.000,0
0,29204.528,68,0.000,0.000,0.000,0
0,29204.528,75,0.000,0.000,0.000,0
0,29204.624,70,0.000,0.000,0.000,0
0,29204.624,68,0.000,0.000,0.000,0
0,29204.624,75,0.000,0.000,0.000,0
0,29204.692,70,0.000,0.000,0.000,0
0,29204.692,68,0.000,0.000,0.000,0
0,29204.692,75,0.000,0.000,0.000,0
0,29204.792,68,0.000,0.000,0.000,0
0,29204.792,75,0.000,0.000,0.000,0
0,29204.860,68,0.000,0.000,0.000,0
0,29204.860,75,0.000,0.000,0.000,0
0,29204.960,68,0.000,0.000,0.000,0
0,29204.960,75,0.000,0.000,0.000,0
